小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价 
沿海赛洛城,售罄,北碚 - 北碚城南新区区政府旁（冯时行路与缙云大道交汇处）,二居(6)，三居(4)，四居(1),,"均价6,300元/m²",总价待定
金融广场二期,售罄,[大渡口]大渡口钢花路515号（翠楼公交站旁）,二居(1)，三居(1),2016.10.21,"均价7,600元/m²",总价待定
天骄公园,待售,[渝北-大竹林]恒山西路,二居(1)，三居(2)，四居(4),2017.10.18,售价待定,总价待定
中核鹅岭一品,售罄,[渝中-两路口]长江一路（重庆建委旁）,一居(2)，二居(3)，三居(1),2016.10.26,"均价9,600元/m²",总价待定
重庆公馆(别墅),售罄,[渝中-上清寺]嘉滨路208号(大溪沟轻轨车站旁),一居(2)，二居(3)，三居(1),,总价待定,
国宾豪庭三期,售罄,[渝中-大坪]金银湾209号,一居(1)，二居(1)，三居(1),,"均价10,300元/m²",总价待定
金麟七星公馆,售罄,渝中 - 七星岗中山一路97号（原金山酒店）,一居(2),,"均价6,082元/m²",总价待定
泽京微V,售罄,[南岸-弹子石]盘龙转盘（洋人街对面）,一居(2)，二居(2),,"均价7,224元/m²",总价待定
东原亲亲里(公寓),售罄,[南岸-新南湖]丹龙路18号,一居(5)，二居(15)，三居(15),,售价待定,总价待定
奥园城市天地(公寓),售罄,[南岸-茶园新区]梨花大道535号,不限(2)，二居(1)，三居(3),2017.08.16,售价待定,总价待定
国汇中心(公寓),售罄,[南岸-南坪]南岸重庆国际会议展览中心,一居(1)，二居(1)，三居(1),,售价待定,总价待定
融汇半岛艾德公馆,售罄,[巴南-李家沱]长江大桥南桥头融汇大道一号,一居(1)，二居(7)，三居(5),,"均价6,474元/m²",总价待定
华宇小泉微villa,售罄,巴南 - 巴南南泉镇堤坎路78号（重庆小泉森林公园）,不限(14),2017.05.11,售价待定,总价待定
协信天骄城(公寓),售罄,九龙坡 - 重庆市九龙坡区高新区二郎科技新城创新大道,三居(4),,售价待定,总价待定
泰吉滨江,售罄,[北碚-老城区]滨江路（第九人民医院附近）,一居(1)，二居(6)，三居(7),,"均价7,142元/m²",总价待定
江山领秀,售罄,北碚 - 缙云山健身步道左侧(北碚区府旁),二居(2)，三居(5)，四居(2),,"均价6,301元/m²",总价待定
棕榈泉山顶别墅(别墅),在售,[渝北-两江新区]金开大道88号(火凤山公园旁),不限(6),2017.07.27,总价待定,
碧桂园中俊天玺(别墅),待售,[渝北-照母山]金渝大道中段,,2017.08.22,总价待定,
富悦麓山别苑,待售,渝北 - 桂馥大道6号（空港实验小学旁）,二居(1)，三居(11),2017.06.29,售价待定,总价待定
万科中心,售罄,[渝中-大坪]渝州路,不限(3)，一居(1)，二居(1),,"均价9,811元/m²",总价待定
汇景湾(别墅),售罄,巴南 - 渝黔高速路口（一品出口下行50米）,四居(3)，五居及以上(4),,总价待定,
东原九城时光,售罄,[九龙坡-杨家坪]杨家坪万象城旁,一居(1)，二居(5)，三居(5)，四居(2)，五居及以上(1),2017.03.10,"均价12,000元/m²",总价待定
同天依云郡,售罄,九龙坡 - 二郎科技新城科城路98号（彩云湖公园旁）,四居(2)，五居及以上(2),,"均价11,237元/m²",总价待定
北城未来,售罄,北碚 - 北碚蔡家镇蔡通路508号（蔡家立交旁500米）,二居(7)，三居(3),,"均价4,500元/m²",总价待定
恋恋上层(别墅),售罄,[江北-鸿恩寺]大石坝街道(原大石坝社处),一居(2)，二居(3)，三居(1),,总价待定,
金科空港城,待售,[渝北-两路空港]博才路5号,二居(5)，三居(3),2017.12.12,"均价11,000元/m²",总价待定
华宇御澜湾(别墅),在售,[渝北-礼嘉]金通大道（融创玫瑰园旁）,不限(4),2017.07.27,总价待定,
复地花屿城(别墅),待售,[渝北-回兴]服装城大道（黄桷坪体育公园旁）,不限(7),2017.07.24,总价待定,
北大资源悦来(别墅),在售,[渝北-悦来]悦城三路1号,不限(1)，二居(1)，三居(2)，四居(3),2017.07.27,总价待定,
融创玫瑰园(别墅),在售,[渝北-礼嘉]金海大道,不限(2),2017.07.27,总价待定,
国博城泊珏墅(别墅),在售,[渝北-悦来]悦城路36号,,2017.07.28,总价待定,
华侨城天澜美墅(别墅),待售,[渝北-礼嘉]金渝大道33号（6号线平场站旁）,不限(6),2017.08.21,总价待定,
泽科左岸长郡(别墅),待售,渝北 - 空港新城兰馨大道兰桂北二路(新城广场附近),四居(1)，五居及以上(3),2017.07.21,总价待定,
渝开发上城时代,售罄,[巴南-鱼洞]箭河路11号,一居(8)，二居(9)，三居(4),2017.07.17,售价待定,总价待定
缙云香缇,售罄,北碚 - 北碚双元大道501号（姚家湾车站旁）,一居(2)，二居(3)，三居(1),2017.03.06,售价待定,总价待定
融城华府(别墅),售罄,[沙坪坝-大学城]东路66号(虎溪电机厂旁)[,三居(2)，四居(2)，五居及以上(2),,总价待定,
瑞同优米,售罄,江北 - 重庆市江北区海尔路（洋河小学头塘校区旁）,一居(1)，二居(2),,"均价8,300元/m²",总价待定
中航小镇(别墅),在售,[渝北-两江新区]龙华路19号,四居(3)，五居及以上(3),2017.08.17,总价待定,
碧桂园中俊天玺,待售,[渝北-照母山]金渝大道中段,,2017.08.22,售价待定,总价待定
嘉悦江庭,待售,渝北 - 悦来滨江路2号（悦来立交下道口往国博方向）,二居(2)，三居(3)，四居(1),2017.06.19,售价待定,总价待定
国旅·颐锦院,售罄,北碚 - 北碚两江新区蔡家（颐尚温泉度假区）,不限(2)，三居(2),,"均价3,000元/m²",总价待定
龙湖东桥郡(别墅),售罄,[沙坪坝-大学城](重大东大门正对面),一居(4),,总价待定,
龙湖东桥郡,售罄,[沙坪坝-大学城](重大东大门正对面),一居(4),,售价待定,总价待定
俊峰龙凤云洲(别墅),售罄,[沙坪坝-杨公桥]104号(杨公桥立交旁),二居(2)，三居(3),,总价待定,
华宇温莎小镇,售罄,[沙坪坝-双碑]嘉陵厂片区,一居(3)，二居(9)，三居(2),2017.04.27,售价待定,总价待定
新阳光广场,售罄,[沙坪坝-新桥]新桥正街（新桥医院对面）,一居(6),2017.05.15,售价待定,总价待定
盛豪首港城(别墅),售罄,沙坪坝 - 东路12号（重庆科技学院前行800米）,一居(1)，二居(2),,总价待定,
鹏润半山华府(别墅),售罄,[江北-北滨路]中段(君豪大饭店后),不限(2)，二居(2)，三居(3),,总价待定,
嘉凯城北麓官邸,售罄,江北 - 江北鸿恩寺森林公园东大门H分区04-2地块(儿童公园附近),四居(3)，五居及以上(1),,"均价11,178元/m²",总价待定
奥园水云间,售罄,[南岸-茶园新区]南岸区区府旁,二居(1)，三居(2),2017.02.10,售价待定,总价待定
渝复竹芸山水,售罄,北碚 - 新城缙云大道（自然博物馆附近）,一居(1)，二居(6)，三居(2),,"均价6,351元/m²",总价待定
金阳易诚时代(公寓),售罄,[沙坪坝-凤天路]中段(重庆图书馆正对面),一居(5)，二居(5)，三居(1),,售价待定,总价待定
俊峰龙凤云洲(公寓),售罄,[沙坪坝-杨公桥]104号(杨公桥立交旁),二居(2)，三居(3),,售价待定,总价待定
葛洲坝微客公馆(公寓),售罄,[沙坪坝-大学城]东路(盛德路路口),二居(1),2017.06.21,"均价7,100元/m²",总价待定
晋愉盛世普天,售罄,[沙坪坝-凤天路]凤西路,三居(10)，四居(6)，五居及以上(2),,"均价6,339元/m²",总价待定
华宇星云汇星领地,售罄,[沙坪坝-杨公桥]杨梨路19号,一居(1)，二居(8)，三居(6),2017.03.27,"均价8,600元/m²",总价待定
万科金色悦城,售罄,[沙坪坝-凤天路]凤鸣山300号,二居(3)，三居(4)，四居(3)，五居及以上(1),2017.01.04,"均价13,000元/m²",总价待定
华宇金沙东岸,售罄,[沙坪坝-沙滨路]8号（石门大桥旁）,一居(6)，二居(9),2017.01.09,"均价8,500元/m²",总价待定
北麓国际城,售罄,[沙坪坝-大学城]大学城（重庆科技学院旁）,二居(2)，三居(10)，四居(7),2016.11.16,"均价6,100元/m²",总价待定
中商两江公馆,售罄,江北 - 江北鱼嘴镇永和路（和韵家园旁）,一居(4)，二居(5),2017.04.10,售价待定,总价待定
融创玖玺国际(公寓),售罄,南岸 - 南岸国际会展中心（凯宾斯基酒店旁）,一居(2)，二居(1),,售价待定,总价待定
华宇春江花月(公寓),售罄,[渝中]黄杨路20号(鹅公岩大桥旁),三居(2),,售价待定,总价待定
丽水菁苑,售罄,渝中 - 渝中半岛九滨路工农四村58号（滨江公园旁）,二居(1)，三居(1)，四居(1),,"均价8,125元/m²",总价待定
银鸿畔山雅筑,售罄,[北碚-城南新区]云华路3号（城南区府旁）,一居(1)，二居(5)，三居(1),,"均价4,706元/m²",总价待定
福星名居(公寓),售罄,[北碚-城南新区]双柏路41号（重百超市旁）,一居(1)，二居(2),,售价待定,总价待定
维景缙云碧桂,售罄,北碚 - 北碚北温泉街道云开路99号（缙云大道和云开路交界处）,一居(1)，二居(5),2016.12.12,"均价5,600元/m²",总价待定
金科太阳海岸(别墅),售罄,江北 - 江北海尔路988号(渝长高速铁山坪唐家沱出口下道前行2公里处...,不限(4),2017.03.13,总价待定,
珊瑚水岸(公寓),售罄,[南岸-南滨路]28号（南滨国际旁）,二居(1)，三居(3)，四居(2),,售价待定,总价待定
上海城三期天域(公寓),售罄,[南岸-南坪]西路32号（国际会展中心旁）,二居(1)，三居(3)，四居(1),,售价待定,总价待定
中铁北美时光,售罄,[南岸-茶园新区]丁香路11号,三居(12)，四居(2),2017.05.31,售价待定,总价待定
天盈首原,售罄,南岸 - 南岸白鹤路45号（红绿灯下行200米）,二居(4)，三居(3),2017.01.19,售价待定,总价待定
重庆村壹号(公寓),售罄,[渝中-两路口]两路口重庆村壹号大厦（希...,,,售价待定,总价待定
启昌中央华府,售罄,北碚 - 蔡家岗镇云锦路202号（中央森林公园南行200米）,二居(2),,"均价4,500元/m²",总价待定
中海北滨华庭(别墅),售罄,[江北-北滨路]一路528号（北滨路西段）,一居(2)，二居(3)，三居(2),,总价待定,
渝能明日城市,售罄,[江北-五里店]黄花园大桥北桥头江北嘴CBD旁,一居(5)，二居(8),,"均价9,347元/m²",总价待定
铂蓝江岸公馆,售罄,江北 - 江北建新东路商社电器旁（苏宁电器对面）,一居(5)，二居(4),2017.03.09,售价待定,总价待定
北京城建龙樾湾(别墅),售罄,九龙坡 - 华福大道恒大雅苑左拐400米处,二居(1)，三居(7)，四居(1),2017.05.09,总价待定,
银翔后住,售罄,南岸 - 兴塘路8号（南岸区新区府旁）,一居(1)，二居(4)，三居(2),2017.01.13,售价待定,总价待定
重庆村壹号,售罄,[渝中-两路口]两路口重庆村壹号大厦（希...,,,"均价5,560元/m²",总价待定
新天泽云山外,售罄,北碚 - 缙泉路（渝武高速缙云山出口下）,三居(2),,"均价5,342元/m²",总价待定
绿地新都会(公寓),售罄,江北 - 往盘溪方向200米（九村车站附近),一居(9)，二居(4)，三居(1),,售价待定,总价待定
协信天骄城(别墅),售罄,九龙坡 - 重庆市九龙坡区高新区二郎科技新城创新大道,三居(4),,总价待定,
南山1号,售罄,南岸 - 南山街道福寿路1号(重庆邮电大学附近),四居(1)，五居及以上(5),,"均价9,128元/m²",总价待定
蓝光十里蓝山(公寓),售罄,巴南 - 渝南大道111号（十公里东方温泉酒店旁）,二居(1)，三居(6)，四居(1),,售价待定,总价待定
联合国际,售罄,[渝中-解放碑]新华路201号,,,"均价12,920元/m²",总价待定
重庆村壹号(别墅),售罄,[渝中-两路口]两路口重庆村壹号大厦（希...,,,总价待定,
公园1159,售罄,[北碚-城南新区]冯时行路286号,二居(3),,"均价6,400元/m²",总价待定
正升青青丽苑(公寓),售罄,江北 - 龙溪街道五黄路东侧(原重庆无线电专用设备厂),一居(4)，二居(3),,售价待定,总价待定
富悦麓山别苑(别墅),待售,渝北 - 桂馥大道6号（空港实验小学旁）,二居(1)，三居(11),2017.06.29,总价待定,
金科西城大院(别墅),售罄,九龙坡 - 九龙园区火炬大道16号(巴国城旁),二居(2)，三居(2),,总价待定,
国汇中心,售罄,[南岸-南坪]南岸重庆国际会议展览中心,一居(1)，二居(1)，三居(1),,"均价16,000元/m²",总价待定
银翔翡翠谷,售罄,南岸 - 南岸茶园新区兴塘路2号（南岸区新区府旁）,一居(1)，二居(4)，三居(2),2017.01.13,售价待定,总价待定
典雅依山郡(公寓),售罄,[巴南-鱼洞]江南新城鱼洞轻轨2.3号线总站旁,二居(2)，三居(5),,售价待定,总价待定
城南未来二期(公寓),售罄,巴南 - 巴南龙洲湾龙海大道15号(龙洲湾步行街内),二居(1)，三居(2),,售价待定,总价待定
中海北滨华庭(公寓),售罄,[江北-北滨路]一路528号（北滨路西段）,一居(2)，二居(3)，三居(2),,售价待定,总价待定
九街高屋(公寓),售罄,[江北-观音桥]北城天街46号(观音桥步行街旁),不限(16)，一居(12),,售价待定,总价待定
九街高屋(别墅),售罄,[江北-观音桥]北城天街46号(观音桥步行街旁),不限(16)，一居(12),,总价待定,
华润中央公园,售罄,[江北-鸿恩寺]江北北滨路中段(鸿恩寺公园旁),二居(8)，三居(9)，四居(6),,"均价8,400元/m²",总价待定
融创凡尔赛花园(别墅),在售,[渝北-照母山]星光大道99号,二居(2)，三居(2),2017.07.27,总价待定,
重庆龙湖昱湖壹号,待售,[渝北-礼嘉]礼贤路,,2017.08.04,售价待定,总价待定
北城星辰汇,待售,渝北 - 渝北区新牌坊立交东200米新溉大道佳园路（凯旋国际旁）,一居(2)，二居(1),2018.01.24,售价待定,总价待定
盛豪首港城,售罄,沙坪坝 - 东路12号（重庆科技学院前行800米）,一居(1)，二居(2),,"均价3,758元/m²",总价待定
同天依云郡(别墅),售罄,九龙坡 - 二郎科技新城科城路98号（彩云湖公园旁）,四居(2)，五居及以上(2),,总价待定,
幸福时光里,售罄,南岸 - 茶园长生桥镇长生路通江大道3号站,一居(4)，二居(8),2016.12.15,售价待定,总价待定
锦上花格外(公寓),售罄,[巴南-鱼洞]107转盘（交通银行旁）,一居(6)，二居(4),,售价待定,总价待定
和顺园,售罄,巴南 - 长江大桥南桥头轻轨2号线大江站（莲花市场对面）,一居(2)，二居(13)，三居(2),2017.03.07,售价待定,总价待定
国博城,待售,[渝北-两江新区]国博大道21号,不限(3)，二居(10)，三居(7)，四居(10)，五居及以上(2),2017.08.17,售价待定,总价待定
绿城两江御园,待售,渝北 - 龙盛新区两江影视国际城大桥西侧,不限(1)，二居(2)，三居(7)，四居(4),2017.06.28,售价待定,总价待定
融汇温泉城锦华里,售罄,[沙坪坝-梨树湾]汇泉路3、7号（融汇温泉旁）,一居(2)，二居(10)，三居(10),,"均价7,973元/m²",总价待定
逸品森香,售罄,[沙坪坝-新桥]森香路77号（靠西藏中学）,一居(1)，二居(10)，三居(5),,"均价5,600元/m²",总价待定
红人馆,售罄,[沙坪坝-三峡广场]工人村16号,一居(5),2017.03.29,"均价10,500元/m²",总价待定
财信拉菲公馆,售罄,[沙坪坝-沙滨路]沙滨路11号（肿瘤医院附近）,一居(1)，二居(2),,"均价9,500元/m²",总价待定
康田漫城,售罄,沙坪坝 - 西永组团分区U8-10-1/02地块（重庆科技学院前行右转1...,不限(1)，一居(6)，二居(17)，三居(2),,"均价5,526元/m²",总价待定
奥园国际城,售罄,[九龙坡-华岩新城]华福路（美每家对面）,一居(3)，二居(12)，三居(3),,"均价7,000元/m²",总价待定
奥园盘龙壹号,售罄,[九龙坡-盘龙]火炬大道23路,一居(4)，二居(8)，三居(5),2017.05.09,"均价6,000元/m²",总价待定
